23-02-26 00:07:18.449 - INFO: Iter: 1920, LR: 3.856e-04, L1: 0.0201, 
23-02-26 00:07:21.277 - INFO: Iter: 1940, LR: 3.892e-04, L1: 0.0159, 
23-02-26 00:07:26.092 - INFO: Iter: 1960, LR: 3.928e-04, L1: 0.0212, 
23-02-26 00:07:29.018 - INFO: Iter: 1980, LR: 3.964e-04, L1: 0.0181, 
23-02-26 00:07:33.229 - INFO: Iter: 2000, LR: 4.000e-04, L1: 0.0177, 
23-02-26 00:07:33.230 - INFO: [Validating] Iter: 2000
23-02-26 00:07:35.859 - INFO: [Val Result] Iter: 2000, PSNR: 30.2136, SSIM: 0.8700
23-02-26 00:07:35.859 - INFO: [Best Result] Iter: 2000, PSNR: 30.2136, SSIM: 0.8700
23-02-26 00:07:37.480 - INFO: Iter: 2020, LR: 4.000e-04, L1: 0.0181, 
23-02-26 00:07:41.417 - INFO: Iter: 2040, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:07:45.931 - INFO: Iter: 2060, LR: 4.000e-04, L1: 0.0179, 
23-02-26 00:07:49.877 - INFO: Iter: 2080, LR: 4.000e-04, L1: 0.0203, 
23-02-26 00:07:54.085 - INFO: Iter: 2100, LR: 4.000e-04, L1: 0.0140, 
23-02-26 00:07:58.027 - INFO: Iter: 2120, LR: 4.000e-04, L1: 0.0113, 
23-02-26 00:08:02.056 - INFO: Iter: 2140, LR: 4.000e-04, L1: 0.0197, 
23-02-26 00:08:05.863 - INFO: Iter: 2160, LR: 4.000e-04, L1: 0.0165, 
23-02-26 00:08:09.272 - INFO: Iter: 2180, LR: 4.000e-04, L1: 0.0201, 
23-02-26 00:08:12.826 - INFO: Iter: 2200, LR: 4.000e-04, L1: 0.0156, 
23-02-26 00:08:17.692 - INFO: Iter: 2220, LR: 4.000e-04, L1: 0.0136, 
23-02-26 00:08:20.795 - INFO: Iter: 2240, LR: 4.000e-04, L1: 0.0152, 
23-02-26 00:08:25.965 - INFO: Iter: 2260, LR: 4.000e-04, L1: 0.0105, 
23-02-26 00:08:29.080 - INFO: Iter: 2280, LR: 4.000e-04, L1: 0.0149, 
23-02-26 00:08:33.525 - INFO: Iter: 2300, LR: 4.000e-04, L1: 0.0165, 
23-02-26 00:08:37.317 - INFO: Iter: 2320, LR: 4.000e-04, L1: 0.0167, 
23-02-26 00:08:41.334 - INFO: Iter: 2340, LR: 4.000e-04, L1: 0.0169, 
23-02-26 00:08:44.733 - INFO: Iter: 2360, LR: 4.000e-04, L1: 0.0148, 
23-02-26 00:08:49.054 - INFO: Iter: 2380, LR: 4.000e-04, L1: 0.0171, 
23-02-26 00:08:52.233 - INFO: Iter: 2400, LR: 4.000e-04, L1: 0.0136, 
23-02-26 00:08:58.669 - INFO: Iter: 2420, LR: 4.000e-04, L1: 0.0121, 
23-02-26 00:09:02.185 - INFO: Iter: 2440, LR: 4.000e-04, L1: 0.0135, 
23-02-26 00:09:07.322 - INFO: Iter: 2460, LR: 4.000e-04, L1: 0.0174, 
23-02-26 00:09:10.466 - INFO: Iter: 2480, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:09:15.333 - INFO: Iter: 2500, LR: 4.000e-04, L1: 0.0146, 
23-02-26 00:09:18.623 - INFO: Iter: 2520, LR: 4.000e-04, L1: 0.0165, 
23-02-26 00:09:23.550 - INFO: Iter: 2540, LR: 4.000e-04, L1: 0.0234, 
23-02-26 00:09:27.247 - INFO: Iter: 2560, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:09:33.392 - INFO: Iter: 2580, LR: 4.000e-04, L1: 0.0182, 
23-02-26 00:09:37.125 - INFO: Iter: 2600, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:09:41.520 - INFO: Iter: 2620, LR: 4.000e-04, L1: 0.0112, 
23-02-26 00:09:44.855 - INFO: Iter: 2640, LR: 4.000e-04, L1: 0.0147, 
23-02-26 00:09:49.400 - INFO: Iter: 2660, LR: 4.000e-04, L1: 0.0170, 
23-02-26 00:09:52.201 - INFO: Iter: 2680, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:09:58.707 - INFO: Iter: 2700, LR: 4.000e-04, L1: 0.0124, 
23-02-26 00:10:03.173 - INFO: Iter: 2720, LR: 4.000e-04, L1: 0.0159, 
23-02-26 00:10:09.249 - INFO: Iter: 2740, LR: 4.000e-04, L1: 0.0150, 
23-02-26 00:10:12.742 - INFO: Iter: 2760, LR: 4.000e-04, L1: 0.0150, 
23-02-26 00:10:17.995 - INFO: Iter: 2780, LR: 4.000e-04, L1: 0.0159, 
23-02-26 00:10:21.100 - INFO: Iter: 2800, LR: 4.000e-04, L1: 0.0149, 
23-02-26 00:10:26.541 - INFO: Iter: 2820, LR: 4.000e-04, L1: 0.0201, 
23-02-26 00:10:29.856 - INFO: Iter: 2840, LR: 4.000e-04, L1: 0.0165, 
23-02-26 00:10:34.907 - INFO: Iter: 2860, LR: 4.000e-04, L1: 0.0170, 
23-02-26 00:10:40.902 - INFO: Iter: 2880, LR: 4.000e-04, L1: 0.0188, 
23-02-26 00:10:46.375 - INFO: Iter: 2900, LR: 4.000e-04, L1: 0.0154, 
23-02-26 00:10:50.393 - INFO: Iter: 2920, LR: 4.000e-04, L1: 0.0148, 
23-02-26 00:10:55.985 - INFO: Iter: 2940, LR: 4.000e-04, L1: 0.0148, 
23-02-26 00:10:59.947 - INFO: Iter: 2960, LR: 4.000e-04, L1: 0.0170, 
23-02-26 00:11:05.099 - INFO: Iter: 2980, LR: 4.000e-04, L1: 0.0210, 
23-02-26 00:11:08.617 - INFO: Iter: 3000, LR: 4.000e-04, L1: 0.0151, 
23-02-26 00:11:08.617 - INFO: [Validating] Iter: 3000
23-02-26 00:11:11.247 - INFO: [Val Result] Iter: 3000, PSNR: 30.2306, SSIM: 0.8701
23-02-26 00:11:11.248 - INFO: [Best Result] Iter: 3000, PSNR: 30.2306, SSIM: 0.8701
23-02-26 00:11:15.144 - INFO: Iter: 3020, LR: 4.000e-04, L1: 0.0156, 
23-02-26 00:11:19.816 - INFO: Iter: 3040, LR: 4.000e-04, L1: 0.0161, 
23-02-26 00:11:25.550 - INFO: Iter: 3060, LR: 4.000e-04, L1: 0.0124, 
23-02-26 00:11:30.167 - INFO: Iter: 3080, LR: 4.000e-04, L1: 0.0160, 
23-02-26 00:11:35.854 - INFO: Iter: 3100, LR: 4.000e-04, L1: 0.0146, 
23-02-26 00:11:39.828 - INFO: Iter: 3120, LR: 4.000e-04, L1: 0.0175, 
23-02-26 00:11:46.712 - INFO: Iter: 3140, LR: 4.000e-04, L1: 0.0141, 
23-02-26 00:11:50.937 - INFO: Iter: 3160, LR: 4.000e-04, L1: 0.0175, 
23-02-26 00:11:56.089 - INFO: Iter: 3180, LR: 4.000e-04, L1: 0.0154, 
23-02-26 00:12:01.373 - INFO: Iter: 3200, LR: 4.000e-04, L1: 0.0138, 
23-02-26 00:12:06.329 - INFO: Iter: 3220, LR: 4.000e-04, L1: 0.0134, 
23-02-26 00:12:11.637 - INFO: Iter: 3240, LR: 4.000e-04, L1: 0.0183, 
23-02-26 00:12:18.829 - INFO: Iter: 3260, LR: 4.000e-04, L1: 0.0183, 
23-02-26 00:12:23.278 - INFO: Iter: 3280, LR: 4.000e-04, L1: 0.0127, 
23-02-26 00:12:29.832 - INFO: Iter: 3300, LR: 4.000e-04, L1: 0.0161, 
23-02-26 00:12:34.177 - INFO: Iter: 3320, LR: 4.000e-04, L1: 0.0125, 
23-02-26 00:12:39.390 - INFO: Iter: 3340, LR: 4.000e-04, L1: 0.0170, 
23-02-26 00:12:45.157 - INFO: Iter: 3360, LR: 4.000e-04, L1: 0.0121, 
23-02-26 00:12:51.335 - INFO: Iter: 3380, LR: 4.000e-04, L1: 0.0121, 
23-02-26 00:12:57.975 - INFO: Iter: 3400, LR: 4.000e-04, L1: 0.0158, 
23-02-26 00:13:03.591 - INFO: Iter: 3420, LR: 3.999e-04, L1: 0.0154, 
23-02-26 00:13:09.479 - INFO: Iter: 3440, LR: 3.999e-04, L1: 0.0170, 
23-02-26 00:13:16.052 - INFO: Iter: 3460, LR: 3.999e-04, L1: 0.0161, 
23-02-26 00:13:22.480 - INFO: Iter: 3480, LR: 3.999e-04, L1: 0.0151, 
23-02-26 00:13:28.609 - INFO: Iter: 3500, LR: 3.999e-04, L1: 0.0172, 
23-02-26 00:13:35.297 - INFO: Iter: 3520, LR: 3.999e-04, L1: 0.0192, 
23-02-26 00:13:41.273 - INFO: Iter: 3540, LR: 3.999e-04, L1: 0.0181, 
23-02-26 00:13:47.583 - INFO: Iter: 3560, LR: 3.999e-04, L1: 0.0153, 
23-02-26 00:13:52.768 - INFO: Iter: 3580, LR: 3.999e-04, L1: 0.0184, 
23-02-26 00:14:00.263 - INFO: Iter: 3600, LR: 3.999e-04, L1: 0.0106, 
23-02-26 00:14:04.856 - INFO: Iter: 3620, LR: 3.999e-04, L1: 0.0155, 
23-02-26 00:14:11.938 - INFO: Iter: 3640, LR: 3.999e-04, L1: 0.0132, 
23-02-26 00:14:17.264 - INFO: Iter: 3660, LR: 3.999e-04, L1: 0.0205, 
23-02-26 00:14:24.360 - INFO: Iter: 3680, LR: 3.999e-04, L1: 0.0159, 
23-02-26 00:14:28.715 - INFO: Iter: 3700, LR: 3.999e-04, L1: 0.0137, 
23-02-26 00:14:36.998 - INFO: Iter: 3720, LR: 3.999e-04, L1: 0.0182, 
23-02-26 00:14:41.710 - INFO: Iter: 3740, LR: 3.999e-04, L1: 0.0166, 
23-02-26 00:14:49.051 - INFO: Iter: 3760, LR: 3.999e-04, L1: 0.0139, 
23-02-26 00:14:53.870 - INFO: Iter: 3780, LR: 3.999e-04, L1: 0.0141, 
23-02-26 00:15:00.576 - INFO: Iter: 3800, LR: 3.999e-04, L1: 0.0141, 
23-02-26 00:15:07.171 - INFO: Iter: 3820, LR: 3.999e-04, L1: 0.0140, 
23-02-26 00:15:13.444 - INFO: Iter: 3840, LR: 3.999e-04, L1: 0.0174, 
23-02-26 00:15:18.996 - INFO: Iter: 3860, LR: 3.999e-04, L1: 0.0158, 
23-02-26 00:15:25.799 - INFO: Iter: 3880, LR: 3.999e-04, L1: 0.0158, 
23-02-26 00:15:31.093 - INFO: Iter: 3900, LR: 3.999e-04, L1: 0.0161, 
23-02-26 00:15:39.823 - INFO: Iter: 3920, LR: 3.999e-04, L1: 0.0133, 
23-02-26 00:15:45.462 - INFO: Iter: 3940, LR: 3.999e-04, L1: 0.0159, 
23-02-26 00:15:53.673 - INFO: Iter: 3960, LR: 3.999e-04, L1: 0.0191, 
23-02-26 00:15:58.973 - INFO: Iter: 3980, LR: 3.999e-04, L1: 0.0147, 
23-02-26 00:16:06.566 - INFO: Iter: 4000, LR: 3.999e-04, L1: 0.0151, 
23-02-26 00:16:06.567 - INFO: [Validating] Iter: 4000
23-02-26 00:16:09.333 - INFO: [Val Result] Iter: 4000, PSNR: 30.2503, SSIM: 0.8705
23-02-26 00:16:09.333 - INFO: [Best Result] Iter: 4000, PSNR: 30.2503, SSIM: 0.8705
23-02-26 00:16:13.920 - INFO: Iter: 4020, LR: 3.999e-04, L1: 0.0128, 
23-02-26 00:16:20.226 - INFO: Iter: 4040, LR: 3.999e-04, L1: 0.0130, 
23-02-26 00:16:28.608 - INFO: Iter: 4060, LR: 3.999e-04, L1: 0.0155, 
23-02-26 00:16:33.605 - INFO: Iter: 4080, LR: 3.999e-04, L1: 0.0132, 
23-02-26 00:16:41.704 - INFO: Iter: 4100, LR: 3.999e-04, L1: 0.0136, 
23-02-26 00:16:48.197 - INFO: Iter: 4120, LR: 3.999e-04, L1: 0.0135, 
23-02-26 00:16:55.902 - INFO: Iter: 4140, LR: 3.999e-04, L1: 0.0143, 
23-02-26 00:17:01.899 - INFO: Iter: 4160, LR: 3.999e-04, L1: 0.0185, 
23-02-26 00:17:09.995 - INFO: Iter: 4180, LR: 3.999e-04, L1: 0.0149, 
23-02-26 00:17:16.431 - INFO: Iter: 4200, LR: 3.999e-04, L1: 0.0109, 
23-02-26 00:17:24.771 - INFO: Iter: 4220, LR: 3.999e-04, L1: 0.0147, 
23-02-26 00:17:31.792 - INFO: Iter: 4240, LR: 3.999e-04, L1: 0.0144, 
23-02-26 00:17:38.455 - INFO: Iter: 4260, LR: 3.999e-04, L1: 0.0178, 
23-02-26 00:17:45.940 - INFO: Iter: 4280, LR: 3.999e-04, L1: 0.0104, 
23-02-26 00:17:52.744 - INFO: Iter: 4300, LR: 3.999e-04, L1: 0.0102, 
23-02-26 00:18:01.217 - INFO: Iter: 4320, LR: 3.999e-04, L1: 0.0123, 
23-02-26 00:18:07.496 - INFO: Iter: 4340, LR: 3.999e-04, L1: 0.0157, 
23-02-26 00:18:17.144 - INFO: Iter: 4360, LR: 3.999e-04, L1: 0.0180, 
23-02-26 00:18:19.951 - INFO: Iter: 4380, LR: 3.999e-04, L1: 0.0188, 
23-02-26 00:18:21.487 - INFO: Iter: 4400, LR: 3.999e-04, L1: 0.0170, 
23-02-26 00:18:22.763 - INFO: Iter: 4420, LR: 3.999e-04, L1: 0.0135, 
23-02-26 00:18:24.911 - INFO: Iter: 4440, LR: 3.999e-04, L1: 0.0117, 
23-02-26 00:18:26.963 - INFO: Iter: 4460, LR: 3.998e-04, L1: 0.0132, 
23-02-26 00:18:29.051 - INFO: Iter: 4480, LR: 3.998e-04, L1: 0.0127, 
23-02-26 00:18:30.599 - INFO: Iter: 4500, LR: 3.998e-04, L1: 0.0096, 
23-02-26 00:18:32.051 - INFO: Iter: 4520, LR: 3.998e-04, L1: 0.0118, 
23-02-26 00:18:33.930 - INFO: Iter: 4540, LR: 3.998e-04, L1: 0.0138, 
23-02-26 00:18:35.447 - INFO: Iter: 4560, LR: 3.998e-04, L1: 0.0173, 
23-02-26 00:18:37.101 - INFO: Iter: 4580, LR: 3.998e-04, L1: 0.0148, 
23-02-26 00:18:38.551 - INFO: Iter: 4600, LR: 3.998e-04, L1: 0.0194, 
23-02-26 00:18:40.466 - INFO: Iter: 4620, LR: 3.998e-04, L1: 0.0139, 
23-02-26 00:18:42.174 - INFO: Iter: 4640, LR: 3.998e-04, L1: 0.0140, 
23-02-26 00:18:43.932 - INFO: Iter: 4660, LR: 3.998e-04, L1: 0.0147, 
23-02-26 00:18:45.837 - INFO: Iter: 4680, LR: 3.998e-04, L1: 0.0213, 
23-02-26 00:18:47.389 - INFO: Iter: 4700, LR: 3.998e-04, L1: 0.0188, 
23-02-26 00:18:48.950 - INFO: Iter: 4720, LR: 3.998e-04, L1: 0.0171, 
23-02-26 00:18:51.107 - INFO: Iter: 4740, LR: 3.998e-04, L1: 0.0183, 
23-02-26 00:18:52.819 - INFO: Iter: 4760, LR: 3.998e-04, L1: 0.0199, 
23-02-26 00:18:54.560 - INFO: Iter: 4780, LR: 3.998e-04, L1: 0.0130, 
23-02-26 00:18:56.443 - INFO: Iter: 4800, LR: 3.998e-04, L1: 0.0130, 
23-02-26 00:18:58.219 - INFO: Iter: 4820, LR: 3.998e-04, L1: 0.0160, 
23-02-26 00:19:01.220 - INFO: Iter: 4840, LR: 3.998e-04, L1: 0.0193, 
23-02-26 00:19:03.376 - INFO: Iter: 4860, LR: 3.998e-04, L1: 0.0130, 
23-02-26 00:19:05.503 - INFO: Iter: 4880, LR: 3.998e-04, L1: 0.0145, 
23-02-26 00:19:07.068 - INFO: Iter: 4900, LR: 3.998e-04, L1: 0.0143, 
23-02-26 00:19:09.037 - INFO: Iter: 4920, LR: 3.998e-04, L1: 0.0134, 
23-02-26 00:19:10.267 - INFO: Iter: 4940, LR: 3.998e-04, L1: 0.0170, 
23-02-26 00:19:12.303 - INFO: Iter: 4960, LR: 3.998e-04, L1: 0.0190, 
23-02-26 00:19:13.718 - INFO: Iter: 4980, LR: 3.998e-04, L1: 0.0152, 
